dEven,fold_id,candidate_events,required_quota,selected_signals,selected_positive_labels,raw_score_cutoff,minimum_raw_score,maximum_raw_score
2017-12-11,1,143,8,8,5,0.6313505172729492,0.5186097621917725,0.6948239207267761
2017-12-12,1,133,7,7,5,0.5869148969650269,0.4388958215713501,0.6390262246131897
2017-12-13,1,141,8,8,5,0.5925085544586182,0.4469657838344574,0.637787401676178
2017-12-16,1,123,7,7,2,0.5754064917564392,0.416226863861084,0.6031943559646606
2017-12-17,1,123,7,7,1,0.5725451707839966,0.4295496344566345,0.6060299873352051
2017-12-18,1,133,7,7,5,0.5864872336387634,0.4412939548492431,0.6379420161247253
2017-12-19,1,126,7,7,1,0.5745052099227905,0.4325110912322998,0.6109762191772461
2017-12-20,1,134,7,7,1,0.5559778809547424,0.4319393634796142,0.5724773406982422
2017-12-23,1,128,7,7,1,0.5319827795028687,0.3867849111557007,0.5478267669677734
2017-12-24,1,129,7,7,1,0.5277420878410339,0.3963577449321747,0.5918917655944824
2017-12-25,1,135,7,7,2,0.572909414768219,0.4114901721477508,0.5920959115028381
2017-12-26,1,126,7,7,2,0.584225058555603,0.4371147453784942,0.6400514245033264
2017-12-27,1,132,7,7,2,0.6014320254325867,0.4560862183570862,0.6567602753639221
2017-12-30,1,116,6,6,3,0.6855401396751404,0.5850282907485962,0.6956132054328918
2017-12-31,1,107,6,6,3,0.5824320316314697,0.4878959059715271,0.6123169660568237
2018-01-01,1,102,6,6,4,0.5074851512908936,0.3819057047367096,0.5731322765350342
2018-01-02,1,87,5,5,4,0.4542748630046844,0.3322020471096039,0.5284293293952942
2018-01-03,1,85,5,5,2,0.4245127439498901,0.3300365209579468,0.5113295912742615
2018-01-06,1,94,5,5,3,0.4557874798774719,0.3306953310966491,0.5369482040405273
2018-01-07,1,96,5,5,3,0.4888408780097961,0.3856922090053558,0.5234323143959045
2018-01-08,1,99,5,5,3,0.5070527195930481,0.3874218463897705,0.5206143260002136
2018-01-09,1,84,5,5,2,0.4551172852516174,0.3496465384960174,0.4671611487865448
2018-01-10,1,98,5,5,3,0.4707991480827331,0.3635779917240143,0.4778414070606231
2018-01-13,1,91,5,5,3,0.4893435537815094,0.3899187743663788,0.5697155594825745
2018-01-14,1,79,4,4,1,0.428666353225708,0.3363862633705139,0.442287266254425
2018-01-15,1,75,4,4,2,0.4521697163581848,0.3489298224449157,0.5134471654891968
2018-01-16,1,69,4,4,0,0.4571116268634796,0.3245249390602112,0.522489607334137
2018-01-17,1,88,5,5,2,0.4387170076370239,0.3135291039943695,0.5977063775062561
2018-01-20,1,74,4,4,1,0.4224784970283508,0.2977989912033081,0.4490017890930176
2018-01-21,1,70,4,4,2,0.438518077135086,0.3215413093566894,0.5270410776138306
2018-01-22,1,78,4,4,4,0.457467645406723,0.3362263143062591,0.6014410257339478
2018-01-23,1,94,5,5,3,0.4475364089012146,0.317099004983902,0.5527341365814209
2018-01-24,1,98,5,5,5,0.4727951288223266,0.3326587677001953,0.5640142560005188
2018-01-27,1,112,6,6,2,0.4706918001174927,0.3290304541587829,0.4887967705726623
2018-01-28,1,110,6,6,4,0.5575051307678223,0.4551937878131866,0.5949848294258118
2018-01-29,1,125,7,7,5,0.6009156107902527,0.509608268737793,0.6275752782821655
2018-01-30,1,124,7,7,2,0.5229000449180603,0.4190099537372589,0.5742220878601074
2018-01-31,1,128,7,7,1,0.5449452996253967,0.4459088146686554,0.5838993191719055
2018-02-03,2,127,7,7,3,0.5718405246734619,0.4446764290332794,0.6437354683876038
2018-02-04,2,112,6,6,3,0.5396111607551575,0.407360702753067,0.6158894896507263
2018-02-05,2,104,6,6,3,0.5749560594558716,0.4617194831371307,0.6540537476539612
2018-02-06,2,107,6,6,1,0.5323042869567871,0.4109497964382171,0.5810742974281311
2018-02-07,2,108,6,6,3,0.5399717092514038,0.3953379392623901,0.5899561047554016
2018-02-10,2,108,6,6,1,0.556475043296814,0.4113307893276214,0.6433415412902832
2018-02-12,2,115,6,6,1,0.5651726722717285,0.4449977576732635,0.6330419778823853
2018-02-13,2,97,5,5,3,0.5247215628623962,0.39902064204216,0.5861970782279968
2018-02-14,2,113,6,6,1,0.5234696269035339,0.3875387609004974,0.5897114872932434
2018-02-17,2,113,6,6,0,0.5509238839149475,0.405135840177536,0.636367917060852
2018-02-18,2,121,7,7,2,0.5928829312324524,0.4253533482551574,0.6432090401649475
2018-02-19,2,109,6,6,2,0.5285568833351135,0.4274196326732635,0.6012621521949768
2018-02-21,2,114,6,6,1,0.5143877863883972,0.388941615819931,0.5917660593986511
2018-02-24,2,116,6,6,1,0.616043746471405,0.5010397434234619,0.6587971448898315
2018-02-25,2,108,6,6,3,0.6187253594398499,0.5185003876686096,0.668430507183075
2018-02-26,2,130,7,7,2,0.6056429743766785,0.5113987326622009,0.6797778010368347
2018-02-27,2,114,6,6,2,0.5800868272781372,0.5074081420898438,0.6020462512969971
2018-02-28,2,127,7,7,2,0.5502876043319702,0.4294339716434479,0.5980161428451538
2018-03-03,2,129,7,7,5,0.5663151741027832,0.4468292593955993,0.6386071443557739
2018-03-04,2,124,7,7,3,0.5725868940353394,0.4803022742271423,0.6419714689254761
2018-03-05,2,133,7,7,0,0.6193957328796387,0.5292893052101135,0.6735952496528625
2018-03-06,2,132,7,7,1,0.6830949187278748,0.5877197980880737,0.7170845866203308
2018-03-07,2,132,7,7,2,0.7058219909667969,0.6104030609130859,0.7322474718093872
2018-03-10,2,140,7,7,4,0.6580268740653992,0.5647695660591125,0.6992027163505554
2018-03-11,2,137,7,7,3,0.5713854432106018,0.4423548579216003,0.6301994323730469
2018-03-12,2,123,7,7,3,0.5656988620758057,0.4715354442596435,0.602744460105896
2018-03-13,2,122,7,7,4,0.5469948649406433,0.4253771603107452,0.66139155626297
2018-03-14,2,127,7,7,3,0.5307573080062866,0.3911008536815643,0.6245599985122681
2018-03-17,2,116,6,6,5,0.562963604927063,0.3670726716518402,0.6242569088935852
2018-03-18,2,125,7,7,4,0.5801293849945068,0.4667584598064422,0.662617027759552
2018-03-19,2,122,7,7,1,0.636725902557373,0.5179374814033508,0.6746325492858887
2018-03-25,2,126,7,7,3,0.587213397026062,0.4837419688701629,0.6467064023017883
2018-03-26,2,145,8,8,4,0.5682346820831299,0.4636232554912567,0.6089197993278503
2018-03-27,2,146,8,8,4,0.5759668946266174,0.4689749777317047,0.6699576377868652
2018-03-28,2,152,8,8,4,0.6255830526351929,0.5430068969726562,0.6591799855232239
2018-04-03,2,142,8,8,5,0.5839864611625671,0.4953571557998657,0.608269214630127
2018-04-04,2,148,8,8,3,0.5846986770629883,0.4867497384548187,0.6208887696266174
2018-04-07,2,150,8,8,4,0.6461383104324341,0.566844642162323,0.6908548474311829
2018-04-08,2,130,7,7,5,0.6627541780471802,0.527377724647522,0.703233540058136
2018-04-09,2,122,7,7,6,0.6718665957450867,0.5207908153533936,0.6912117004394531
2018-04-10,2,121,7,7,4,0.6093824505805969,0.5027705430984497,0.6552004218101501
2018-04-11,2,118,6,6,6,0.642045259475708,0.4858233034610748,0.6752656698226929
2018-04-15,2,117,6,6,4,0.6205933690071106,0.4974605739116668,0.6846837401390076
2018-04-16,2,106,6,6,2,0.5843772292137146,0.4651916921138763,0.6651527881622314
2018-04-17,2,122,7,7,5,0.5750278830528259,0.4459420144557953,0.6373791098594666
2018-04-18,2,117,6,6,2,0.5744749307632446,0.4672790169715881,0.6020758152008057
2018-04-21,2,111,6,6,3,0.6296330690383911,0.5176575779914856,0.6427556872367859
2018-04-22,2,106,6,6,4,0.6253339052200317,0.5050689578056335,0.6508594155311584
2018-04-23,2,106,6,6,3,0.6270458698272705,0.5063250064849854,0.6509433388710022
2018-04-24,2,103,6,6,2,0.6139171719551086,0.5048656463623047,0.6557101011276245
2018-04-25,2,105,6,6,5,0.5725563764572144,0.4791868031024933,0.6149503588676453
2018-04-28,2,109,6,6,6,0.6220144629478455,0.4663112759590149,0.6707783937454224
2018-04-29,2,90,5,5,5,0.6207140684127808,0.4788728952407837,0.6453559994697571
